"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.606137200E1,-9.592704456E-1,1.574526536E0,1.409921569E-1
5.607130500E1,-5.078217259E-1,1.600904496E0,7.589867181E-1
5.608123800E1,-1.895014619E-1,1.342568661E0,1.159870069E0
5.609117100E1,-2.071166376E-1,9.450726020E-1,1.299759441E0
5.610110300E1,-4.483404130E-1,5.966984171E-1,1.284294140E0
5.611103600E1,-6.170710666E-1,2.552257007E-1,1.077944146E0
5.612096900E1,-5.999886088E-1,-1.265413481E-1,7.511450171E-1
5.613090100E1,-4.939873233E-1,-4.061341506E-1,4.512600374E-1
5.614083400E1,-3.235685785E-1,-6.545764965E-1,1.585770732E-1
5.615076700E1,-1.495552946E-1,-9.607384622E-1,-1.546816581E-1
5.616070000E1,-3.582786374E-2,-1.265739756E0,-3.592318797E-1
5.617063200E1,6.616387635E-2,-1.555286273E0,-5.934070194E-1
5.618056500E1,1.653147102E-1,-1.886540396E0,-7.912089694E-1
5.619049800E1,2.435154454E-1,-2.209097369E0,-1.007181142E0
5.620043000E1,2.563508512E-1,-2.464942290E0,-1.254947842E0
5.621036300E1,2.043688848E-1,-2.680889904E0,-1.524662651E0
5.622029600E1,1.183842995E-1,-2.874307612E0,-1.749740985E0
5.623022900E1,-3.390882583E-2,-2.945798594E0,-1.880448766E0
5.624016100E1,-1.868789126E-1,-3.056268870E0,-1.919269893E0
5.625009400E1,-4.035012956E-1,-2.873029411E0,-1.633837476E0
5.626002700E1,-4.927494677E-1,-2.743596615E0,-1.278874649E0
5.626995900E1,-4.636026326E-1,-2.634263037E0,-1.053852448E0
5.627989200E1,-4.848273310E-1,-2.631260492E0,-9.683772647E-1
5.628982500E1,-5.548000471E-1,-2.594387950E0,-9.898365462E-1
5.629975700E1,-5.640176710E-1,-2.526652635E0,-1.103649091E0
5.630969000E1,-5.364368298E-1,-2.493868466E0,-1.300313757E0
5.631962300E1,-5.483204186E-1,-2.423911793E0,-1.355513227E0
5.632955600E1,-4.397369295E-1,-2.256642249E0,-1.145214023E0
5.633948800E1,-2.541742252E-1,-2.036055454E0,-9.069537261E-1
5.634942100E1,-6.552726075E-2,-1.867057473E0,-7.472955027E-1
5.635935400E1,2.313207848E-2,-1.625222481E0,-5.564912081E-1
5.636928600E1,-7.378142791E-2,-1.337137182E0,-3.999308395E-1
5.637921900E1,-2.391109389E-1,-1.050856919E0,-1.254575667E-1
5.638915200E1,-3.336032046E-1,-7.471987313E-1,2.951329476E-1
5.639908500E1,-2.668741949E-1,-3.741539741E-1,8.059100389E-1
5.640901700E1,-1.981462596E-1,4.174327254E-2,1.303417167E0
5.641895000E1,-1.691805237E-1,4.331903869E-1,1.573169398E0
5.642888300E1,-8.872481891E-2,7.443353498E-1,1.650499702E0
5.643881500E1,8.491865611E-2,9.530879653E-1,1.496042577E0
5.644874800E1,1.813507356E-1,9.387137550E-1,1.108761019E0
5.645868100E1,6.259798843E-2,9.844167620E-1,8.665541437E-1
5.646861300E1,-8.586988846E-2,1.381566081E0,9.720069239E-1
5.647854600E1,-1.043227417E-1,1.904244595E0,1.298848152E0
5.648847900E1,-1.210441248E-2,2.434356090E0,1.705285189E0
5.649841200E1,-5.466485169E-2,2.819625036E0,2.145817340E0
5.650834400E1,-1.021089128E-1,3.041778300E0,2.584635964E0
5.651827700E1,-1.712757638E-1,3.047317368E0,2.918728909E0
5.652821000E1,-7.062827119E-2,2.908935993E0,3.000130337E0
5.653814200E1,9.508893756E-2,2.597549540E0,2.640968040E0
5.654807500E1,3.522484039E-1,2.375531931E0,2.207518329E0
5.655800800E1,6.871771357E-1,2.261063329E0,1.993757281E0
5.656794000E1,1.047870892E0,2.150672575E0,1.955204541E0
5.657787300E1,1.370705755E0,2.010789050E0,1.911487541E0
5.658780600E1,1.515403731E0,1.686579069E0,1.766314625E0
5.659773900E1,1.526760193E0,1.216213839E0,1.443723738E0
5.660767100E1,1.460986326E0,7.685890156E-1,1.060906529E0
5.661760400E1,1.412605733E0,2.884215134E-1,6.412430906E-1
5.662753700E1,1.271178836E0,-1.257619143E-1,1.667485571E-1
5.663746900E1,1.058116603E0,-6.211877257E-1,-2.753348601E-1
5.664740200E1,8.461491153E-1,-1.063134903E0,-6.652511734E-1
5.665733500E1,6.757048255E-1,-1.432680686E0,-9.522535676E-1
5.666726800E1,5.042632201E-1,-1.757515735E0,-1.270659603E0
5.667720000E1,3.435088630E-1,-1.996026000E0,-1.440208099E0
5.668713300E1,2.094018574E-1,-2.114714538E0,-1.473316496E0
5.669706575E1,1.390409593E-1,-2.266256826E0,-1.382983446E0
5.670699775E1,1.248660295E-1,-2.429182473E0,-1.367269054E0
5.671693075E1,2.250909648E-3,-2.518559504E0,-1.435102018E0
5.672686375E1,-1.950865761E-1,-2.553035272E0,-1.509805168E0
5.673679575E1,-3.414338323E-1,-2.602954121E0,-1.626951503E0
5.674672875E1,-3.992369943E-1,-2.705273963E0,-1.774592821E0
5.675666175E1,-4.497440006E-1,-2.798414846E0,-2.066199897E0
5.676659475E1,-6.318948546E-1,-2.825948800E0,-2.439872938E0
5.677652675E1,-8.617467092E-1,-2.791965952E0,-2.719458139E0
5.678645975E1,-9.937726725E-1,-2.645027177E0,-2.773987518E0
5.679639275E1,-1.064755093E0,-2.324449486E0,-2.594554304E0
5.680632475E1,-1.090074341E0,-1.907935942E0,-2.233582000E0
5.681625775E1,-1.134640284E0,-1.478483680E0,-1.783707168E0
5.682619075E1,-1.023978804E0,-1.081443120E0,-1.261954268E0
5.683612275E1,-8.450225030E-1,-6.522697699E-1,-7.359232530E-1
5.684605575E1,-7.103954789E-1,-1.814350086E-1,-2.425778809E-1
5.685598875E1,-5.658018757E-1,1.848047590E-1,1.460953143E-1
5.686592175E1,-4.887564772E-1,4.247189409E-1,3.410160488E-1
5.687585375E1,-5.266349595E-1,5.495505631E-1,3.214670527E-1
5.688578675E1,-6.561436965E-1,7.056302905E-1,2.211943209E-1
5.689571975E1,-7.376944477E-1,8.029694742E-1,2.056547606E-1
5.690565175E1,-5.993401160E-1,9.599976200E-1,4.069053984E-1
5.691558475E1,-4.443605788E-1,1.147578637E0,7.911803180E-1
5.692551775E1,-3.131839601E-1,1.246653859E0,1.139825229E0
5.693544975E1,-2.925685415E-1,1.274941519E0,1.243598396E0
5.694538275E1,-6.178616101E-1,1.165220271E0,7.514610592E-1
5.695531575E1,-1.203548916E0,1.065573776E0,-4.865760505E-3
5.696524875E1,-1.802006322E0,1.170896748E0,-4.634371564E-1
5.697518075E1,-2.064628604E0,1.428032734E0,-4.598776639E-1
5.698511375E1,-1.837637208E0,1.880234758E0,6.701844692E-2
5.699504675E1,-1.198134248E0,2.783036084E0,1.284009966E0
5.700497875E1,-4.138225814E-1,3.615742158E0,2.552789689E0
5.701491175E1,1.664849938E-1,3.983812104E0,3.635276536E0
5.702484475E1,4.399092762E-1,4.056219345E0,4.410324679E0
5.703477675E1,6.431388310E-1,3.903836812E0,4.474692875E0
5.704470975E1,5.724128839E-1,3.196651747E0,3.599024969E0
5.705464275E1,1.037479148E-1,2.472838955E0,2.043120937E0
5.706457475E1,-5.155685557E-1,2.006138175E0,6.924059352E-1
5.707450775E1,-8.444035021E-1,1.505105469E0,-3.208373076E-1
5.708444075E1,-8.876798415E-1,1.003526632E0,-1.008369296E0
5.709437375E1,-9.600676404E-1,8.831383091E-1,-1.277044178E0
5.710430575E1,-8.377981950E-1,8.051838148E-1,-9.827807111E-1
5.711423875E1,-5.952074136E-1,8.799720418E-1,-3.414101511E-1
5.712417175E1,-4.104293325E-1,6.310139716E-1,2.163645208E-1
5.713410375E1,-2.967486063E-1,4.245353383E-1,6.013416910E-1
5.714403675E1,-2.662387487E-1,3.056018025E-1,7.898085612E-1
5.715396975E1,-2.402488253E-1,2.226070082E-1,8.689783993E-1
5.716390175E1,-1.580206741E-1,1.132301617E-1,8.292328280E-1
5.717383475E1,3.850026056E-4,-9.530142903E-2,7.112608668E-1
5.718376775E1,1.003939884E-1,-3.768226433E-1,4.914119902E-1
5.719370075E1,1.734913469E-1,-6.797300488E-1,2.608866826E-1
5.720363275E1,2.076010794E-1,-1.050743483E0,2.423203111E-2
5.721356575E1,2.316046306E-1,-1.428827956E0,-2.566769797E-1
5.722349875E1,2.220409612E-1,-1.815252312E0,-5.729318243E-1
5.723343075E1,1.590466412E-1,-2.147839015E0,-9.108014864E-1
5.724336375E1,9.228634883E-2,-2.454509103E0,-1.240227769E0
5.725329675E1,6.184420925E-2,-2.734250425E0,-1.533100183E0
5.726322875E1,6.796748657E-2,-2.917685766E0,-1.680445340E0
5.727316175E1,7.272701047E-2,-2.979319512E0,-1.773475125E0
5.728309475E1,6.092656184E-2,-3.028806837E0,-1.794192395E0
5.729302675E1,9.145045280E-4,-2.864035808E0,-1.807895345E0
5.730295975E1,-1.411705518E-1,-2.768643748E0,-1.827904225E0
5.731289275E1,-3.018760663E-1,-2.547717229E0,-1.837166507E0
5.732282475E1,-4.794771653E-1,-2.350332186E0,-1.753309248E0
5.733275775E1,-5.389842059E-1,-2.070921816E0,-1.527523693E0
5.734269075E1,-4.536519872E-1,-1.728265623E0,-1.288428122E0
5.735262375E1,-2.936914627E-1,-1.391771227E0,-1.105886235E0
5.736255575E1,-1.524256196E-1,-1.054845305E0,-9.622201467E-1
5.737248875E1,-1.123968055E-1,-7.493107456E-1,-8.024657366E-1
5.738242175E1,-8.656387987E-2,-6.323067909E-1,-7.436591193E-1
5.739235375E1,-7.135370051E-2,-6.221776593E-1,-7.532991314E-1
5.740228675E1,-6.888284991E-2,-5.118325138E-1,-7.943123791E-1
5.741221975E1,-8.594840560E-2,-4.130736262E-1,-8.116458651E-1
5.742215175E1,-7.384348148E-2,-2.566202617E-1,-6.295457357E-1
5.743208475E1,-7.402247937E-2,-9.863317251E-2,-3.779379997E-1
5.744201775E1,-1.365759742E-1,1.004709524E-1,-4.035309702E-2
5.745194975E1,-3.689697596E-1,4.162621129E-1,3.871108192E-1
5.746188275E1,-5.584507562E-1,8.231043613E-1,9.634331515E-1
5.747181575E1,-5.399201624E-1,1.247602862E0,1.603104511E0
5.748174875E1,-3.699978097E-1,1.735289299E0,2.129148682E0
5.749168075E1,-3.524659203E-1,2.127764354E0,2.075106961E0
5.750161375E1,-2.395684287E-1,2.224222362E0,1.407077775E0
5.751154675E1,-2.146264359E-2,2.223621268E0,7.905900416E-1
5.752147875E1,2.817236558E-1,2.452467256E0,7.344772366E-1
5.753141175E1,7.021286123E-1,2.964992080E0,1.145841429E0
5.754134475E1,1.010643278E0,3.365848534E0,1.689863742E0
5.755127675E1,1.027623446E0,3.465613727E0,2.084205521E0
5.756120975E1,8.040933821E-1,3.200530205E0,2.419948258E0
5.757114275E1,5.154117041E-1,2.913086346E0,2.775977033E0
5.758107475E1,2.709365114E-1,2.534594908E0,2.841384280E0
5.759100775E1,-1.845968174E-1,1.962232602E0,2.549248030E0
5.760094075E1,-5.233329637E-1,1.324649869E0,1.895366475E0
5.761087275E1,-6.224171758E-1,8.862577987E-1,1.227716774E0
5.762080575E1,-3.233783613E-1,6.281231081E-1,6.353564063E-1
5.763073875E1,1.736380024E-1,3.498541152E-1,1.695961511E-1
5.764067075E1,5.706837892E-1,9.935004115E-2,-6.309174925E-2
5.765060375E1,8.548611742E-1,-8.440397322E-2,-1.033495367E-1
5.766053675E1,1.168110915E0,-2.724849272E-1,-4.372957170E-2
5.767046975E1,1.472324224E0,-5.177785474E-1,-6.766807258E-2
5.768040175E1,1.516886293E0,-8.209484929E-1,-2.558548611E-1
5.769033475E1,1.320079100E0,-1.137012134E0,-4.178812069E-1
5.770026754E1,9.537391258E-1,-1.458354641E0,-5.502577838E-1
5.771019954E1,5.384876311E-1,-1.838179829E0,-7.174077523E-1
5.772013254E1,1.979377150E-1,-2.151302905E0,-8.254221976E-1
5.773006554E1,-1.528284471E-2,-2.467124471E0,-9.480447417E-1
5.773999754E1,-1.080322428E-1,-2.746196871E0,-1.142471094E0
5.774993054E1,-6.738568861E-2,-2.959982185E0,-1.377642599E0
5.775986354E1,-1.466648879E-2,-3.062133628E0,-1.615509671E0
5.776979554E1,-6.251916979E-2,-3.162357827E0,-1.776244367E0
5.777972854E1,-1.604548883E-1,-3.227050252E0,-1.895749176E0
5.778966154E1,-3.102629835E-1,-3.306498125E0,-1.894542895E0
5.779959354E1,-5.137639953E-1,-3.289324853E0,-1.942148294E0
5.780952654E1,-7.117220660E-1,-3.321614932E0,-2.066335845E0
5.781945954E1,-9.043262798E-1,-3.304714140E0,-2.217440469E0
5.782939154E1,-1.020203403E0,-3.117555292E0,-2.333688086E0
5.783932454E1,-1.045133445E0,-2.851935580E0,-2.276072547E0
5.784925754E1,-1.058864096E0,-2.574558288E0,-2.131316537E0
5.785919054E1,-9.353546027E-1,-2.217314461E0,-1.882390334E0
5.786912254E1,-7.215597870E-1,-1.734226275E0,-1.531398936E0
5.787905554E1,-5.176150081E-1,-1.199810645E0,-1.092546105E0
5.788898854E1,-3.671078599E-1,-6.890411550E-1,-6.266472709E-1
5.789892054E1,-2.896098504E-1,-2.608641708E-1,-2.425527379E-1
5.790885354E1,-3.541395761E-1,2.244336784E-2,-8.066350937E-2
5.791878654E1,-4.826234789E-1,1.989596987E-1,-7.206956416E-2
5.792871854E1,-6.409084106E-1,3.438601345E-1,-1.872392473E-1
5.793865154E1,-7.311051473E-1,4.354520899E-1,-4.148137575E-1
5.794858454E1,-8.024188127E-1,6.055569488E-1,-5.491038358E-1
5.795851654E1,-8.815064974E-1,8.658972090E-1,-4.865181631E-1
5.796844954E1,-8.591036946E-1,1.084678969E0,-2.744162625E-1
5.797838254E1,-5.847435654E-1,1.295295677E0,7.364217281E-2
5.798831454E1,-3.846710685E-1,1.598807099E0,5.003880510E-1
5.799824754E1,-2.350492253E-1,1.841520928E0,8.252064353E-1
5.800818054E1,-1.555521807E-1,1.975151441E0,9.448808134E-1
5.801811254E1,-2.964355245E-1,1.911091685E0,5.682797796E-1
5.802804554E1,-9.501054467E-1,1.818761226E0,-3.493699658E-1
5.803797854E1,-1.807079951E0,1.923315289E0,-1.004924409E0
5.804791054E1,-2.016148901E0,2.291154270E0,-7.499606636E-1
5.805784354E1,-1.541992336E0,3.044303128E0,4.570376712E-1
5.806777654E1,-5.426505928E-1,3.942488077E0,2.111896180E0
5.807770854E1,2.992533708E-1,4.471795580E0,3.493093886E0
5.808764154E1,8.182521956E-1,4.411835307E0,4.288960163E0
5.809757454E1,1.013960842E0,3.942940067E0,4.383576883E0
5.810750654E1,6.981169838E-1,2.955697346E0,3.670058991E0
5.811743954E1,-2.894804442E-1,1.979835645E0,2.185853810E0
5.812737254E1,-1.332025985E0,1.433674713E0,9.252025938E-1
5.813730554E1,-1.724851727E0,1.066350871E0,3.543441921E-2
5.814723754E1,-1.765304665E0,8.019696003E-1,-5.910102457E-1
5.815717054E1,-1.500669771E0,8.380463362E-1,-7.617746705E-1
5.816710354E1,-9.812431857E-1,1.099358404E0,-3.037266004E-1
5.817703554E1,-3.889803933E-1,1.188289291E0,2.935977611E-1
5.818696854E1,2.353153467E-2,9.812832391E-1,7.638630036E-1
5.819690154E1,1.463561001E-1,7.813482249E-1,1.125247243E0
5.820683354E1,8.804825038E-2,6.420079064E-1,1.188001608E0
5.821676654E1,5.099956110E-2,4.167942095E-1,1.117882091E0
5.822669954E1,7.624623030E-2,3.130950093E-1,1.075495040E0
5.823663154E1,2.442466032E-1,1.652908462E-1,1.029323086E0
5.824656454E1,4.346535795E-1,-6.142733932E-2,9.552195677E-1
5.825649754E1,5.746388458E-1,-3.551364899E-1,8.628569493E-1
5.826642954E1,6.338324026E-1,-7.365749252E-1,6.348506221E-1
5.827636254E1,5.901352464E-1,-1.168778887E0,2.659114873E-1
5.828629554E1,5.900753855E-1,-1.587298025E0,-1.074577904E-1
5.829622754E1,6.628331304E-1,-1.971112184E0,-5.265119487E-1
5.830616054E1,7.182566949E-1,-2.299328678E0,-1.011543750E0
5.831609354E1,8.135346620E-1,-2.555178276E0,-1.472427719E0
5.832602554E1,8.829421350E-1,-2.756285657E0,-2.000403811E0
5.833595854E1,8.359013582E-1,-2.836217095E0,-2.372364202E0
5.834589154E1,7.046983905E-1,-2.800341504E0,-2.468651471E0
5.835582354E1,5.441211310E-1,-2.699569420E0,-2.304904290E0
5.836575654E1,3.364373866E-1,-2.608800167E0,-1.971917346E0
5.837568954E1,1.171482712E-1,-2.513926170E0,-1.545254205E0
5.838562154E1,-6.009044655E-2,-2.419071468E0,-1.046711243E0
5.839555454E1,-1.374639104E-1,-2.359411157E0,-7.220212054E-1
5.840548754E1,-1.227639372E-1,-2.358439350E0,-6.530708385E-1
5.841541954E1,-2.104460422E-2,-2.304727412E0,-7.704960850E-1
5.842535254E1,1.140309013E-1,-2.150194858E0,-1.009898343E0
5.843528554E1,1.488002363E-1,-1.981517889E0,-1.309043065E0
5.844521754E1,1.372353574E-1,-1.755238245E0,-1.533587841E0
5.845515054E1,6.223820195E-2,-1.438883412E0,-1.540522639E0
5.846508354E1,-2.085767604E-2,-1.123567631E0,-1.393145030E0
5.847501554E1,-1.624451160E-1,-8.096054792E-1,-1.087002360E0
5.848494854E1,-3.446109170E-1,-4.728824562E-1,-5.280743247E-1
5.849488154E1,-4.063426770E-1,-1.810028994E-1,8.279452711E-2
5.850481354E1,-4.147605844E-1,1.347724736E-1,6.274410304E-1
5.851474654E1,-3.931963455E-1,5.367270344E-1,1.107002469E0
5.852467954E1,-1.541095812E-1,1.100830733E0,1.593252537E0
5.853461154E1,2.296051752E-1,1.735320874E0,1.922557198E0
5.854454454E1,5.486854675E-1,1.995240719E0,1.699655197E0
5.855447754E1,7.400021245E-1,1.995613187E0,9.039529350E-1
5.856441054E1,6.467049748E-1,1.941773195E0,1.587197453E-1
5.857434254E1,7.305503196E-1,2.045487598E0,1.215653676E-1
5.858427554E1,9.897831903E-1,2.485899296E0,5.990612769E-1
5.859420754E1,1.228069361E0,2.845686076E0,1.178491989E0
5.860414054E1,1.322789577E0,2.839367575E0,1.479426836E0
5.861407354E1,1.157236410E0,2.436009682E0,1.749442484E0
5.862400654E1,7.071306130E-1,2.059605700E0,1.986264951E0
5.863393854E1,1.463693295E-1,1.689458238E0,2.033935254E0
5.864387154E1,-2.868949516E-1,1.176135854E0,1.622476336E0
5.865380454E1,-5.837204854E-1,8.285241455E-1,1.045294463E0
5.866373654E1,-8.396473769E-1,8.261835051E-1,6.170698240E-1
5.867366954E1,-7.435268991E-1,8.838007987E-1,4.632509226E-1
5.868360254E1,-2.591438469E-1,8.488239241E-1,5.738621163E-1
5.869353454E1,2.874250383E-1,8.218173891E-1,9.305606899E-1
5.870346762E1,6.168213174E-1,8.810245407E-1,1.412238820E0
5.871340062E1,6.803497075E-1,7.928216314E-1,1.528071870E0
5.872333262E1,6.774475881E-1,4.730964643E-1,1.396109276E0
5.873326562E1,5.148231453E-1,1.674198174E-1,1.091945304E0
5.874319862E1,2.663491514E-1,-1.787406117E-1,6.951672828E-1
5.875313063E1,4.609081442E-2,-4.690864438E-1,2.371730071E-1
5.876306362E1,-1.581898299E-2,-7.941553813E-1,-2.291515043E-1
5.877299662E1,-6.937082974E-3,-1.051355687E0,-6.201182699E-1
5.878292863E1,-2.889038448E-3,-1.209375520E0,-9.541413411E-1
5.879286162E1,-3.456206946E-2,-1.318649456E0,-1.233669532E0
5.880279462E1,3.474470815E-2,-1.387153680E0,-1.402676868E0
5.881272663E1,1.275772646E-1,-1.421301420E0,-1.463456921E0
5.882265962E1,1.129925820E-1,-1.548372526E0,-1.496914104E0
5.883259262E1,2.985855091E-1,-1.555871580E0,-1.410057224E0
5.884252463E1,4.008533840E-1,-1.660815067E0,-1.297357112E0
5.885245762E1,2.636460750E-1,-1.843541141E0,-1.519443426E0
5.886239062E1,8.047953221E-2,-2.104337484E0,-1.900859057E0
5.887232263E1,-2.519348147E-1,-2.350697052E0,-2.324026147E0
5.888225562E1,-7.107503318E-1,-2.478530635E0,-2.708582903E0
5.889218862E1,-1.096799224E0,-2.579158877E0,-2.943383694E0
5.890212063E1,-1.274135188E0,-2.554691788E0,-2.919858007E0
5.891205362E1,-1.236472687E0,-2.400041705E0,-2.635473119E0
5.892198662E1,-1.008430984E0,-2.070977365E0,-2.112859801E0
5.893191863E1,-7.403854094E-1,-1.673689467E0,-1.483276936E0
5.894185162E1,-4.575178372E-1,-1.410364788E0,-9.890547734E-1
5.895178462E1,-3.504420528E-1,-1.183866457E0,-6.790207815E-1
5.896171663E1,-3.545231169E-1,-9.962643903E-1,-4.359865254E-1
5.897164962E1,-4.833373874E-1,-7.964901745E-1,-3.696545416E-1
5.898158162E1,-7.653587213E-1,-6.909859389E-1,-5.187775442E-1
5.899151463E1,-9.951853598E-1,-4.826730341E-1,-7.174720716E-1
5.900144762E1,-9.948039751E-1,-1.972751158E-1,-7.442947116E-1
5.901137962E1,-8.513507252E-1,2.193284744E-1,-5.828624430E-1
5.902131262E1,-5.590506075E-1,6.797961223E-1,-2.089882582E-1
5.903124562E1,-2.366521664E-1,1.156037219E0,2.490984035E-1
5.904117762E1,-1.589854281E-2,1.621045815E0,1.002475303E0
5.905111062E1,2.494022029E-1,2.192911692E0,2.006981928E0
5.906104362E1,5.978122751E-1,2.383242069E0,2.487942021E0
5.907097562E1,6.110690093E-1,2.344959764E0,2.018273486E0
5.908090862E1,3.961923491E-2,2.046517292E0,3.702971506E-1
5.909084163E1,-1.125642588E0,1.777386328E0,-1.503648342E0
5.910077362E1,-1.833401631E0,1.895748006E0,-2.308180485E0
5.911070662E1,-1.880779426E0,2.220603520E0,-2.142404905E0
5.912063963E1,-1.504086591E0,3.096913451E0,-9.463104576E-1
5.913057162E1,-8.756244177E-1,3.986701798E0,6.747824273E-1
5.914050462E1,5.061532594E-2,4.221313140E0,2.012734419E0
5.915043763E1,7.844678606E-1,3.952935297E0,2.950617285E0
5.916036962E1,8.859317433E-1,3.477792308E0,3.371988695E0
5.917030262E1,3.669309817E-1,2.664751589E0,2.684143003E0
5.918023563E1,-5.123223643E-1,1.825037042E0,1.399922245E0
5.919016762E1,-1.189821993E0,1.374600878E0,3.608372328E-1
5.920010062E1,-1.431414472E0,9.127047551E-1,-3.332246339E-1
5.921003363E1,-1.373417986E0,5.913107926E-1,-7.709413505E-1
5.921996562E1,-1.129830291E0,4.748085290E-1,-8.628040320E-1
5.922989862E1,-7.855267183E-1,4.481615978E-1,-4.265453187E-1
5.923983163E1,-4.100615792E-1,5.145485455E-1,3.684988394E-1
5.924976362E1,-5.192744114E-2,3.389742011E-1,1.170026683E0
5.925969662E1,-5.922626462E-2,2.449761164E-1,1.812550898E0
5.926962963E1,-2.395050960E-1,1.925815558E-1,2.215250394E0
5.927956162E1,-2.154053582E-1,5.488021195E-2,2.383957476E0
5.928949462E1,-8.961588889E-4,-1.161438292E-1,2.305870250E0
5.929942763E1,2.376011330E-1,-3.515053689E-1,1.993027256E0
5.930935962E1,4.120648353E-1,-6.438328224E-1,1.518650836E0
5.931929262E1,5.085497773E-1,-1.016422666E0,1.007278498E0
5.932922563E1,5.575422085E-1,-1.438238465E0,5.421859950E-1
5.933915762E1,5.603689719E-1,-1.887561904E0,1.125258645E-1
5.934909062E1,6.171343627E-1,-2.226774087E0,-3.265982768E-1
5.935902362E1,8.457386407E-1,-2.732926615E0,-7.746259734E-1
5.936895562E1,9.642682801E-1,-2.849965653E0,-1.091146574E0
5.937888862E1,1.117945460E0,-2.836233467E0,-1.439009420E0
5.938882162E1,1.273804235E0,-2.920277837E0,-1.718316586E0
5.939875362E1,1.245324202E0,-2.939735616E0,-2.006821715E0
5.940868662E1,1.165077307E0,-2.946281574E0,-2.227972474E0
5.941861962E1,9.733029592E-1,-2.867454091E0,-2.325342648E0
5.942855162E1,8.285317469E-1,-2.768651934E0,-2.385970380E0
5.943848462E1,6.927360106E-1,-2.574240784E0,-2.332590564E0
5.944841762E1,4.885412632E-1,-2.351864741E0,-2.139511410E0
5.945834962E1,2.692825899E-1,-2.164648590E0,-1.996239716E0
5.946828262E1,2.013031896E-2,-2.061218362E0,-2.033166637E0
5.947821462E1,-2.549548650E-1,-2.025573735E0,-2.173268555E0
5.948814763E1,-4.394530838E-1,-1.945772105E0,-2.253172804E0
5.949808062E1,-5.608800185E-1,-1.693580525E0,-2.121586770E0
5.950801262E1,-6.216268516E-1,-1.272924814E0,-1.808061698E0
5.951794563E1,-7.733758387E-1,-7.929122633E-1,-1.347766543E0
5.952787862E1,-9.181088980E-1,-2.018096316E-1,-6.397213528E-1
5.953781062E1,-9.461681510E-1,4.141758263E-1,2.843208611E-2
5.954774363E1,-8.624153383E-1,9.253955519E-1,6.260207418E-1
5.955767662E1,-7.685684042E-1,1.367063232E0,1.212247965E0
5.956760862E1,-6.874425993E-1,1.824320174E0,1.852396165E0
5.957754163E1,-3.763074670E-1,2.298928728E0,2.700838558E0
5.958747462E1,2.295988163E-1,2.762810565E0,3.180086878E0
5.959740662E1,8.809591980E-1,3.037430311E0,3.147553554E0
5.960733963E1,1.287720024E0,3.031125843E0,2.372692231E0
5.961727262E1,1.263632858E0,2.745333822E0,1.020207569E0
5.962720462E1,9.937040408E-1,2.010717714E0,-7.811880112E-2
5.963713763E1,1.162060509E0,1.730837229E0,-6.794628310E-1
5.964707062E1,9.713634378E-1,2.539234089E0,-5.914768535E-1
5.965700262E1,6.735632828E-1,4.028540381E0,3.799482724E-1
5.966693563E1,6.779292525E-1,4.691337478E0,1.384829412E0
5.967686862E1,8.372595933E-1,4.262496834E0,2.561576007E0
